﻿﻿TradeDate;SecurityId;Symbol;ISIN;SecurityName;SecurityTypeId;SecurityType;IsStock;Market;CompanyId;Gics;Bid;Offer;Open;High;Low;Last;Generic;AdjBid;AdjOffer;AdjOpen;AdjHigh;AdjLow;AdjLast;AdjGeneric;Vwap;ReturnLast;ReturnGeneric;ReturnAdjLast;ReturnAdjGeneric;LogReturnLast;LogReturnGeneric;LogReturnAdjLast;LogReturnAdjGeneric;OffShareTurnover;OffTurnover;NonOffShareTurnover;NonOffTurnover;SharesIssued;DivFactor;CumDivFactor;LastQAccount;LastYAccount;
2019-12-30 00:00:00;2123587;BULL OMXX18SNONN;NO0010841711;BULL OMXS30 X18S NORDNET N;28;Other;0;OSE;;;148.4000;149.7500;;;;;198.5500;148.4000;149.7500;;;;;198.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2123588;BEAR OMXX18SNONN;NO0010841729;BEAR OMXS30 X18S NORDNET N;28;Other;0;OSE;;;.0400;.0500;;;;;.0700;.0400;.0500;;;;;.0700;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2123589;BULL OMXX20SNONN;NO0010841737;BULL OMXS30 X20S NORDNET N;28;Other;0;OSE;;;96.4500;97.4500;;;;;129.4000;96.4500;97.4500;;;;;129.4000;;;0.98618572524942;;0.98618572524942;;0.68621607849595;;0.68621607849595;5908;540202.7;;;0;;1;;;
2019-12-30 00:00:00;2123590;BEAR OMXX20SNONN;NO0010841745;BEAR OMXS30 X20S NORDNET N;28;Other;0;OSE;;;.0100;.0300;;;;;.0100;.0100;.0300;;;;;.0100;;;-0.75;;-0.75;;-1.3862943611199;;-1.3862943611199;1;0.01;;;0;;1;;;
2019-12-30 00:00:00;2123994;BULLGULLX15SNONN;NO0010842719;BULL GULL X15S NORDNET N;28;Other;0;OSE;;;112.0500;112.9500;;;;;111.6000;112.0500;112.9500;;;;;111.6000;;;0.453125;;0.453125;;0.37371640979358;;0.37371640979358;4603;393189.8;;;0;;1;;;
2019-12-30 00:00:00;2123995;BEARGULLX15SNONN;NO0010842727;BEAR GULL X15S NORDNET N;28;Other;0;OSE;;;2.9000;2.9200;;;;;4.6500;2.9000;2.9200;;;;;4.6500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2123996;BULLSOLVX15SNONN;NO0010842735;BULL SOLV X15S NORDNET N;28;Other;0;OSE;;;6.9100;6.9700;6.8100;6.9800;6.8100;6.9800;6.9800;6.9100;6.9700;6.8100;6.9800;6.8100;6.9800;6.9800;6.8736;;0.59360730593607;;0.59360730593607;;0.46600019238593;;0.46600019238593;874725;3533092.05;;;0;;1;;;
2019-12-30 00:00:00;2123997;BEARSOLVX15SNONN;NO0010842743;BEAR SOLV X15S NORDNET N;28;Other;0;OSE;;;.3600;.3700;.3800;.4000;.3700;.3700;.3700;.3600;.3700;.3800;.4000;.3700;.3700;.3700;.3837;;-0.704;;-0.704;;-1.2173958246581;;-1.2173958246581;154400;105103;;;0;;1;;;
2019-12-30 00:00:00;2126326;BEAR OBXX10NONN2;NO0010846397;BEAR OBX X10 NORDNET N2;28;Other;0;OSE;;;21.1000;21.9000;21.4500;21.5200;20.8700;20.8700;20.8700;21.1000;21.9000;21.4500;21.5200;20.8700;20.8700;20.8700;21.1896;;-0.30479680213191;;-0.30479680213191;;-0.36355110511621;;-0.36355110511621;226103;5831669.52;;;0;;1;;;
2019-12-30 00:00:00;2126327;BEAR OBXX8 NONN1;NO0010846389;BEAR OBX X8 NORDNET N1;28;Other;0;OSE;;;32.7700;33.7600;;;;;32.6500;32.7700;33.7600;;;;;32.6500;;;-0.1694225387942;;-0.1694225387942;;-0.18563408371133;;-0.18563408371133;18870;793293.1;;;0;;1;;;
2019-12-30 00:00:00;2127308;BULL AMD X3 NONN;NO0010847395;BULL AMD X3 NORDNET N;28;Other;0;OSE;;;439.7000;442.2000;;;;;341.5000;439.7000;442.2000;;;;;341.5000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127309;BEAR AMD X3 NONN;NO0010847403;BEAR AMD X3 NORDNET N;28;Other;0;OSE;;;5.1900;5.2200;;;;;6.7300;5.1900;5.2200;;;;;6.7300;;;-0.21009389671362;;-0.21009389671362;;-0.23584119718459;;-0.23584119718459;2512;20226.88;;;0;;1;;;
2019-12-30 00:00:00;2127310;BULL AMD X2 NONN;NO0010847437;BULL AMD X2 NORDNET N;28;Other;0;OSE;;;315.4000;316.9000;;;;;;315.4000;316.9000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127311;BEAR AMD X2 NONN;NO0010847452;BEAR AMD X2 NORDNET N;28;Other;0;OSE;;;17.0200;17.1100;;;;;37.5000;17.0200;17.1100;;;;;37.5000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127312;BULL AMD X1 NONN;NO0010847478;BULL AMD X1 NORDNET N;28;Other;0;OSE;;;195.1500;196.0000;;;;;182.0000;195.1500;196.0000;;;;;182.0000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127313;BEAR AMD X1 NONN;NO0010847494;BEAR AMD X1 NORDNET N;28;Other;0;OSE;;;45.8400;46.0400;;;;;;45.8400;46.0400;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127314;BULL AMZNX3 NONN;NO0010847510;BULL AMAZON X3 NORDNET N;28;Other;0;OSE;;;112.5500;113.0500;;;;;118.4500;112.5500;113.0500;;;;;118.4500;;;0.064719101123596;;0.064719101123596;;0.062711009558445;;0.062711009558445;3083;321206.95;;;0;;1;;;
2019-12-30 00:00:00;2127315;BEAR AMZNX3 NONN;NO0010847528;BEAR AMAZON X3 NORDNET N;28;Other;0;OSE;;;66.7000;67.0000;;;;;80.3500;66.7000;67.0000;;;;;80.3500;;;0.05862977602108;;0.05862977602108;;0.056975407781937;;0.056975407781937;96;7713.6;;;0;;1;;;
2019-12-30 00:00:00;2127316;BULL AMZNX2 NONN;NO0010847544;BULL AMAZON X2 NORDNET N;28;Other;0;OSE;;;113.1000;113.5500;;;;;107.0500;113.1000;113.5500;;;;;107.0500;;;-0.017439192290041;;-0.017439192290041;;-0.017593046354937;;-0.017593046354937;55;5887.75;;;0;;1;;;
2019-12-30 00:00:00;2127317;BEAR AMZNX2 NONN;NO0010847569;BEAR AMAZON X2 NORDNET N;28;Other;0;OSE;;;79.8000;80.1500;;;;;83.3500;79.8000;80.1500;;;;;83.3500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127318;BULL AMZNX1 NONN;NO0010847585;BULL AMAZON X1 NORDNET N;28;Other;0;OSE;;;110.0500;110.5000;;;;;;110.0500;110.5000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127319;BEAR AMZNX1 NONN;NO0010847601;BEAR AMAZON X1 NORDNET N;28;Other;0;OSE;;;92.4500;92.8500;;;;;;92.4500;92.8500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127321;BULL BABAX3 NONN;NO0010847619;BULL ALIBABA X3 NORDNET N;28;Other;0;OSE;;;127.3500;127.9000;;;;;142.8500;127.3500;127.9000;;;;;142.8500;;;0.42139303482587;;0.42139303482587;;0.35163740117765;;0.35163740117765;281;40140.85;;;0;;1;;;
2019-12-30 00:00:00;2127322;BEAR BABAX3 NONN;NO0010847635;BEAR ALIBABA X3 NORDNET N;28;Other;0;OSE;;;41.6600;41.8400;;;;;97.0500;41.6600;41.8400;;;;;97.0500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127323;BULL BABAX2 NONN;NO0010847650;BULL ALIBABA X2 NORDNET N;28;Other;0;OSE;;;127.9000;128.4500;;;;;72.5500;127.9000;128.4500;;;;;72.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127324;BEAR BABAX2 NONN;NO0010847676;BEAR ALIBABA X2 NORDNET N;28;Other;0;OSE;;;60.5500;60.8000;;;;;;60.5500;60.8000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127325;BULL BABAX1 NONN;NO0010847692;BULL ALIBABA X1 NORDNET N;28;Other;0;OSE;;;119.3500;119.8500;;;;;;119.3500;119.8500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127326;BEAR BABAX1 NONN;NO0010847700;BEAR ALIBABA X1 NORDNET N;28;Other;0;OSE;;;82.0500;82.4000;;;;;106.5500;82.0500;82.4000;;;;;106.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127327;BULL FB X3 NONN;NO0010847726;BULL FACEBOOK X3 NORDNET N;28;Other;0;OSE;;;158.1000;158.8000;;;;;156.0000;158.1000;158.8000;;;;;156.0000;;;-0.0470372632865;;-0.0470372632865;;-0.048179477127552;;-0.048179477127552;30;4686;;;0;;1;;;
2019-12-30 00:00:00;2127328;BEAR FB X3 NONN;NO0010847742;BEAR FACEBOOK X3 NORDNET N;28;Other;0;OSE;;;42.4200;42.6200;;;;;47.7300;42.4200;42.6200;;;;;47.7300;;;-0.1250229147571;;-0.1250229147571;;-0.13355758126127;;-0.13355758126127;80;3848.8;;;0;;1;;;
2019-12-30 00:00:00;2127329;BULL FB X2 NONN;NO0010847767;BULL FACEBOOK X2 NORDNET N;28;Other;0;OSE;;;143.6500;144.2500;;;;;;143.6500;144.2500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127330;BEAR FB X2 NONN;NO0010847775;BEAR FACEBOOK X2 NORDNET N;28;Other;0;OSE;;;59.8000;60.0500;;;;;73.7000;59.8000;60.0500;;;;;73.7000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127331;BULL FB X1 NONN;NO0010847783;BULL FACEBOOK X1 NORDNET N;28;Other;0;OSE;;;124.8000;125.3000;;;;;;124.8000;125.3000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127332;BEAR FB X1 NONN;NO0010847809;BEAR FACEBOOK X1 NORDNET N;28;Other;0;OSE;;;80.5500;80.8500;;;;;89.3000;80.5500;80.8500;;;;;89.3000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127333;BULL GOOGX3 NONN;NO0010847825;BULL GOOGLE X3 NORDNET N;28;Other;0;OSE;;;117.5000;118.2000;;;;;95.0000;117.5000;118.2000;;;;;95.0000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127334;BEAR GOOGX3 NONN;NO0010847833;BEAR GOOGLE X3 NORDNET N;28;Other;0;OSE;;;55.0500;55.3500;;;;;79.7500;55.0500;55.3500;;;;;79.7500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127335;BULL GOOGX2 NONN;NO0010847858;BULL GOOGLE X2 NORDNET N;28;Other;0;OSE;;;118.1000;118.7000;;;;;115.3500;118.1000;118.7000;;;;;115.3500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127336;BEAR GOOGX2 NONN;NO0010847866;BEAR GOOGLE X2 NORDNET N;28;Other;0;OSE;;;71.6500;72.0000;;;;;;71.6500;72.0000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127337;BULL GOOGX1 NONN;NO0010847882;BULL GOOGLE X1 NORDNET N;28;Other;0;OSE;;;113.3000;113.8000;;;;;;113.3000;113.8000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127338;BEAR GOOGX1 NONN;NO0010847908;BEAR GOOGLE X1 NORDNET N;28;Other;0;OSE;;;88.4000;88.8000;;;;;105.5000;88.4000;88.8000;;;;;105.5000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127340;BULL INT X3 NONN;NO0010847924;BULL INTEL X3 NORDNET N;28;Other;0;OSE;;;110.8500;111.4000;;;;;76.6000;110.8500;111.4000;;;;;76.6000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127341;BEAR INT X3 NONN;NO0010847932;BEAR INTEL X3 NORDNET N;28;Other;0;OSE;;;52.6500;52.9000;;;;;138.8500;52.6500;52.9000;;;;;138.8500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127342;BULL INT X2 NONN;NO0010847957;BULL INTEL X2 NORDNET N;28;Other;0;OSE;;;115.7000;116.2500;;;;;;115.7000;116.2500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127343;BEAR INT X2 NONN;NO0010847965;BEAR INTEL X2 NORDNET N;28;Other;0;OSE;;;69.8500;70.2000;;;;;;69.8500;70.2000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127344;BULL INT X1 NONN;NO0010847981;BULL INTEL X1 NORDNET N;28;Other;0;OSE;;;113.0000;113.5000;;;;;;113.0000;113.5000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127345;BEAR INT X1 NONN;NO0010848005;BEAR INTEL X1 NORDNET N;28;Other;0;OSE;;;87.6000;87.9500;;;;;;87.6000;87.9500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127347;BULL MA X3 NONN;NO0010848013;BULL MASTERCARD X3 NORDNET N;28;Other;0;OSE;;;184.5500;185.5500;;;;;160.5500;184.5500;185.5500;;;;;160.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127348;BEAR MA X3 NONN;NO0010847411;BEAR MASTERCARD X3 NORDNET N;28;Other;0;OSE;;;41.3700;41.5900;;;;;;41.3700;41.5900;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127349;BULL MA X2 NONN;NO0010847429;BULL MASTERCARD X2 NORDNET N;28;Other;0;OSE;;;157.0000;157.7500;;;;;;157.0000;157.7500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127350;BEAR MA X2 NONN;NO0010847445;BEAR MASTERCARD X2 NORDNET N;28;Other;0;OSE;;;57.9000;58.2000;;;;;;57.9000;58.2000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127351;BULL MA X1 NONN;NO0010847460;BULL MASTERCARD X1 NORDNET N;28;Other;0;OSE;;;129.5500;130.1000;;;;;;129.5500;130.1000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127352;BEAR MA X1 NONN;NO0010847486;BEAR MASTERCARD X1 NORDNET N;28;Other;0;OSE;;;78.7000;79.0000;;;;;;78.7000;79.0000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127354;BULL MSFTX3 NONN;NO0010847502;BULL MICROSOFT X3 NORDNET N;28;Other;0;OSE;;;219.9500;220.9500;;;;;219.7500;219.9500;220.9500;;;;;219.7500;;;0.031206006569686;;0.031206006569686;;0.030728997460715;;0.030728997460715;2;436.2;;;0;;1;;;
2019-12-30 00:00:00;2127355;BEAR MSFTX3 NONN;NO0010847536;BEAR MICROSOFT X3 NORDNET N;28;Other;0;OSE;;;36.4100;36.5600;;;;;54.1000;36.4100;36.5600;;;;;54.1000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127356;BULL MSFTX2 NONN;NO0010847551;BULL MICROSOFT X2 NORDNET N;28;Other;0;OSE;;;175.4500;176.1500;;;;;156.9500;175.4500;176.1500;;;;;156.9500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127357;BEAR MSFTX2 NONN;NO0010847577;BEAR MICROSOFT X2 NORDNET N;28;Other;0;OSE;;;52.9500;53.2000;;;;;;52.9500;53.2000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127358;BULL MSFTX1 NONN;NO0010847593;BULL MICROSOFT X1 NORDNET N;28;Other;0;OSE;;;136.5500;137.1000;;;;;;136.5500;137.1000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127359;BEAR MSFTX1 NONN;NO0010847627;BEAR MICROSOFT X1 NORDNET N;28;Other;0;OSE;;;75.0500;75.3500;;;;;;75.0500;75.3500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127361;BULL MU X3 NONN;NO0010847643;BULL MICRON X3 NORDNET N;28;Other;0;OSE;;;153.9500;154.8000;;;;;;153.9500;154.8000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127362;BEAR MU X3 NONN;NO0010847668;BEAR MICRON X3 NORDNET N;28;Other;0;OSE;;;17.0100;17.1000;;;;;27.4000;17.0100;17.1000;;;;;27.4000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127363;BULL MU X2 NONN;NO0010847684;BULL MICRON X2 NORDNET N;28;Other;0;OSE;;;156.0000;156.7500;;;;;;156.0000;156.7500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127364;BEAR MU X2 NONN;NO0010847718;BEAR MICRON X2 NORDNET N;28;Other;0;OSE;;;36.4100;36.5700;;;;;;36.4100;36.5700;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127365;BULL MU X1 NONN;NO0010847734;BULL MICRON X1 NORDNET N;28;Other;0;OSE;;;136.7500;137.3000;;;;;;136.7500;137.3000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127366;BEAR MU X1 NONN;NO0010847759;BEAR MICRON X1 NORDNET N;28;Other;0;OSE;;;66.3000;66.6000;;;;;;66.3000;66.6000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127368;BULL NFLXX3 NONN;NO0010847791;BULL NETFLIX X3 NORDNET N;28;Other;0;OSE;;;51.7500;52.1000;;;;;53.3000;51.7500;52.1000;;;;;53.3000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127369;BEAR NFLXX3 NONN;NO0010847817;BEAR NETFLIX X3 NORDNET N;28;Other;0;OSE;;;83.8500;84.3000;;;;;91.0500;83.8500;84.3000;;;;;91.0500;;;-0.43129294191131;;-0.43129294191131;;-0.56438981382905;;-0.56438981382905;14;1274.7;;;0;;1;;;
2019-12-30 00:00:00;2127370;BULL NFLXX2 NONN;NO0010847841;BULL NETFLIX X2 NORDNET N;28;Other;0;OSE;;;72.2500;72.6000;;;;;107.1000;72.2500;72.6000;;;;;107.1000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127371;BEAR NFLXX2 NONN;NO0010847874;BEAR NETFLIX X2 NORDNET N;28;Other;0;OSE;;;98.2000;98.7000;;;;;;98.2000;98.7000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127372;BULL NFLXX1 NONN;NO0010847890;BULL NETFLIX X1 NORDNET N;28;Other;0;OSE;;;90.8500;91.2500;;;;;92.4000;90.8500;91.2500;;;;;92.4000;;;;;;;;;;11;1016.4;;;0;;1;;;
2019-12-30 00:00:00;2127373;BEAR NFLXX1 NONN;NO0010847916;BEAR NETFLIX X1 NORDNET N;28;Other;0;OSE;;;105.5000;105.9500;;;;;;105.5000;105.9500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127375;BULL NVDAX3 NONN;NO0010847940;BULL NVIDIA X3 NORDNET N;28;Other;0;OSE;;;185.0500;185.9500;;;;;169.3000;185.0500;185.9500;;;;;169.3000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127376;BEAR NVDAX3 NONN;NO0010847973;BEAR NVIDIA X3 NORDNET N;28;Other;0;OSE;;;22.2300;22.3400;;;;;150.6000;22.2300;22.3400;;;;;150.6000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127377;BULL NVDAX2 NONN;NO0010847999;BULL NVIDIA X2 NORDNET N;28;Other;0;OSE;;;168.1000;168.8500;;;;;181.3500;168.1000;168.8500;;;;;181.3500;;;;;;;;;;10;1813.5;;;0;;1;;;
2019-12-30 00:00:00;2127378;BEAR NVDAX2 NONN;NO0010848021;BEAR NVIDIA X2 NORDNET N;28;Other;0;OSE;;;41.1800;41.3600;;;;;97.5000;41.1800;41.3600;;;;;97.5000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127379;BULL NVDAX1 NONN;NO0010848039;BULL NVIDIA X1 NORDNET N;28;Other;0;OSE;;;138.6000;139.1500;;;;;;138.6000;139.1500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127380;BEAR NVDAX1 NONN;NO0010848047;BEAR NVIDIA X1 NORDNET N;28;Other;0;OSE;;;68.7000;69.0000;;;;;;68.7000;69.0000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127381;BULL TSLAX3 NONN;NO0010848054;BULL TESLA X3 NORDNET N;28;Other;0;OSE;;;183.5500;184.4000;;;;;212.8500;183.5500;184.4000;;;;;212.8500;;;0.96992133271634;;0.96992133271634;;0.67799360932127;;0.67799360932127;2153;321715.75;;;0;;1;;;
2019-12-30 00:00:00;2127382;BEAR TSLAX3 NONN;NO0010848062;BEAR TESLA X3 NORDNET N;28;Other;0;OSE;;;8.6800;8.7200;7.8000;8.7100;7.7900;8.7100;8.7100;8.6800;8.7200;7.8000;8.7100;7.7900;8.7100;8.7100;8.0542;;-0.55447570332481;;-0.55447570332481;;-0.80850349556696;;-0.80850349556696;17873;169644.51;;;0;;1;;;
2019-12-30 00:00:00;2127383;BULL TSLAX2 NONN;NO0010848070;BULL TESLA X2 NORDNET N;28;Other;0;OSE;;;181.6500;182.4500;;;;;167.2000;181.6500;182.4500;;;;;167.2000;;;0.35769386926512;;0.35769386926512;;0.30578757608405;;0.30578757608405;15;2508;;;0;;1;;;
2019-12-30 00:00:00;2127384;BEAR TSLAX2 NONN;NO0010848088;BEAR TESLA X2 NORDNET N;28;Other;0;OSE;;;24.4700;24.5700;;;;;107.5500;24.4700;24.5700;;;;;107.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127385;BULL TSLAX1 NONN;NO0010848096;BULL TESLA X1 NORDNET N;28;Other;0;OSE;;;149.9000;150.5000;;;;;69.5500;149.9000;150.5000;;;;;69.5500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127386;BEAR TSLAX1 NONN;NO0010848104;BEAR TESLA X1 NORDNET N;28;Other;0;OSE;;;55.4500;55.6500;;;;;61.1000;55.4500;55.6500;;;;;61.1000;;;-0.40851887705712;;-0.40851887705712;;-0.52512550994804;;-0.52512550994804;600;37215;;;0;;1;;;
2019-12-30 00:00:00;2127388;BULL TWTRX3 NONN;NO0010848112;BULL TWITTER X3 NORDNET N;28;Other;0;OSE;;;65.1000;65.6000;;;;;186.1500;65.1000;65.6000;;;;;186.1500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127389;BEAR TWTRX3 NONN;NO0010848120;BEAR TWITTER X3 NORDNET N;28;Other;0;OSE;;;43.4400;43.7500;;;;;41.2000;43.4400;43.7500;;;;;41.2000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127390;BULL TWTRX2 NONN;NO0010848138;BULL TWITTER X2 NORDNET N;28;Other;0;OSE;;;89.3500;89.9000;;;;;;89.3500;89.9000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127391;BEAR TWTRX2 NONN;NO0010848146;BEAR TWITTER X2 NORDNET N;28;Other;0;OSE;;;67.3000;67.7500;;;;;;67.3000;67.7500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127392;BULL TWTRX1 NONN;NO0010848153;BULL TWITTER X1 NORDNET N;28;Other;0;OSE;;;103.2000;103.7500;;;;;;103.2000;103.7500;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127393;BEAR TWTRX1 NONN;NO0010848161;BEAR TWITTER X1 NORDNET N;28;Other;0;OSE;;;89.3500;89.8000;;;;;;89.3500;89.8000;;;;;;;;;;;;;;;;;;;0;;1;;;
2019-12-30 00:00:00;2127394;BULL AAPLX3 NONN;NO0010848179;BULL APPLE X3 NORDNET N;28;Other;0;OSE;;;308.8000;310.1000;;;;;269.8000;308.8000;310.1000;;;;;269.8000;;;0.0037202380952381;;0.0037202380952381;;0.0037133351246608;;0.0037133351246608;4;1079.2;;;0;;1;;;
2019-12-30 00:00:00;2127395;BEAR AAPLX3 NONN;NO0010848187;BEAR APPLE X3 NORDNET N;28;Other;0;OSE;;;20.6400;20.7200;;;;;27.0000;20.6400;20.7200;;;;;27.0000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127396;BULL AAPLX2 NONN;NO0010848195;BULL APPLE X2 NORDNET N;28;Other;0;OSE;;;225.6000;226.4500;;;;;120.9000;225.6000;226.4500;;;;;120.9000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127397;BEAR AAPLX2 NONN;NO0010848203;BEAR APPLE X2 NORDNET N;28;Other;0;OSE;;;37.2300;37.3700;;;;;75.2500;37.2300;37.3700;;;;;75.2500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2127398;BULL AAPLX1 NONN;NO0010848211;BULL APPLE X1 NORDNET N;28;Other;0;OSE;;;156.8000;157.4000;;;;;157.9000;156.8000;157.4000;;;;;157.9000;;;;;;;;;;4;631.6;;;0;;1;;;
2019-12-30 00:00:00;2127399;BEAR AAPLX1 NONN;NO0010848229;BEAR APPLE X1 NORDNET N;28;Other;0;OSE;;;63.7500;64.0000;;;;;63.5500;63.7500;64.0000;;;;;63.5500;;;;;;;;;;2;127.1;;;0;;1;;;
2019-12-30 00:00:00;2129732;BULL OLJE X1 ND1;NO0010852387;BULL OLJE X1 ND1;28;Other;0;OSE;;;104.4000;104.9500;;;;;97.4000;104.4000;104.9500;;;;;97.4000;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2129733;BULL GULL X1 ND1;NO0010852395;BULL GULL X1 ND1;28;Other;0;OSE;;;116.7000;117.3500;;;;;120.0500;116.7000;117.3500;;;;;120.0500;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2130398;BULL STB X3 DNM;NO0010851108;BULL STB X3 DNM;100;Warrant - Bull ETN;0;OSE;;;24.4300;24.5400;;;;;24.2900;24.4300;24.5400;;;;;24.2900;;;0.10963910461398;;0.10963910461398;;0.10403483147931;;0.10403483147931;6900;158680.5;;;0;;1;;;
2019-12-30 00:00:00;2130399;BEAR STB X3 DNM;NO0010851116;BEAR STB X3 DNM;100;Warrant - Bear ETN;0;OSE;;;18.0700;18.1600;;;;;18.0800;18.0700;18.1600;;;;;18.0800;;;-0.15632291180588;;-0.15632291180588;;-0.16998545452146;;-0.16998545452146;2100;42489;;;0;;1;;;
2019-12-30 00:00:00;2130400;BEAR BWLPG DNM;NO0010851124;BEAR BWLPG DNM;100;Warrant - Bear ETN;0;OSE;;;3.7600;3.7800;;;;;3.4300;3.7600;3.7800;;;;;3.4300;;;0;;0;;0;;0;;;;;0;;1;;;
2019-12-30 00:00:00;2130401;BEAR GOGL DNM;NO0010851132;BEAR GOGL DNM;100;Warrant - Bear ETN;0;OSE;;;12.6700;12.7300;;;;;13.8000;12.6700;12.7300;;;;;13.8000;;;0.014705882352941;;0.014705882352941;;0.014598799421153;;0.014598799421153;1300;17940;;;0;;1;;;
